R2 [Ohm],Zeit [s]
0.0010133723521173993,114.5
0.0010138535023477334,115.0
0.0010143326386314786,115.5
0.001014809760913189,116.0
0.0010151826193068106,116.5
0.0010156504218449625,117.0
0.0010161215700692874,117.5
0.0010165907058975383,118.0
0.0010069195153917761,118.5
0.0009949008106621665,119.0
0.0009929904687250109,119.5
0.000989921429280428,120.0
0.0009861759515386289,120.5
0.0009837298474164988,121.0
0.000981323364381279,121.5
0.0009771922521638354,122.0
0.0009847192221703986,122.5
0.0009876589591177175,123.0
0.0009917610819924379,123.5
0.0009956154050456965,124.0
0.000999611295806869,124.5
0.0009992515524653396,125.0
0.0010039611814178977,125.5
0.001006621204744043,126.0
0.0010106984357163057,126.5
0.001014550137498845,127.0
0.001019330744362028,127.5
0.0010280453117856138,128.0
0.00103183007624376,128.5
0.001033607781552206,129.0
0.0010364778229413956,129.5
0.0010395187216936516,130.0
0.0010425270943811857,130.5
0.0010457246307373307,131.0
0.001048885374372107,131.5
0.0010537412294804767,132.0
0.0010595129989537742,132.5
0.0010601891685777483,133.0
0.0010601860766364351,133.5
0.001071076950463087,134.0
0.001078466069571233,134.5
0.001084054885606147,135.0
0.0010894512120594754,135.5
0.0010951143408926133,136.0
0.0011010246595356858,136.5
0.00110678485705157,137.0
0.0011120812987462534,137.5
0.0011172996770118248,138.0
0.0011221645739856792,138.5
0.0011269559356614511,139.0
0.0011312093470788737,139.5
0.00113470261896404,140.0
0.001137011525659533,140.5
0.0011396115291254726,141.0
0.0011424832311904816,141.5
0.0011455235101659588,142.0
0.0011485335623776132,142.5
0.0011508052470513158,143.0
0.001151227567086472,143.5
0.001152058480815908,144.0
0.0011518540249602987,144.5
0.001149254713601133,145.0
0.0011504642354287257,145.5
0.0011514085132184062,146.0
0.0011526132928200586,146.5
0.001154204643670667,147.0
0.001155968324475682,147.5
0.0011575497670475417,148.0
0.0011591796189846814,148.5
0.0011610157421777557,149.0
0.0011626648996833392,149.5
0.001164357809030294,150.0
0.0011660697799860328,150.5
0.0011677992649303487,151.0
0.0011695450246497743,151.5
0.0011713059168010993,152.0
0.0011730808856988976,152.5
0.0011748689547659572,153.0
0.001176669219723628,153.5
0.0011784808424315017,154.0
0.0011803030453103732,154.5
0.0011817709394704233,155.0
0.0011794811393400946,155.5
0.0011771016236052471,156.0
0.001169992389260193,156.5
0.001161318576903957,157.0
0.0011529853067451554,157.5
0.0011452236781613382,158.0
0.001137817377033218,158.5
0.001130681428250099,159.0
0.0011238009859105523,159.5
0.0011169932273926875,160.0
0.001110362045991463,160.5
0.001103116531193782,161.0
0.0011026457661996478,161.5
0.0011033487184983098,162.0
0.0011042337912475194,162.5
0.0011045945308528885,163.0
0.0011063745011911544,163.5
0.0011064948819893628,164.0
0.0011088132751730269,164.5
0.0011108164933682258,165.0
0.0011124971906148957,165.5
0.0011140497063949239,166.0
0.0011154481225181647,166.5
0.0011161593526948308,167.0
0.0011169188438056735,167.5
0.0011176766232150652,168.0
0.0011182564184862424,168.5
0.0011188412977046797,169.0
0.001119423462704096,169.5
0.0011200028496595026,170.0
0.001120579396762075,170.5
0.0011211530504212487,171.0
0.0011217237643453934,171.5
0.0011222914987327273,172.0
0.0011228562195530491,172.5
0.0011234178979099786,173.0
0.0011239765094745555,173.5
0.0011245320339821078,174.0
0.0011250844547852081,174.5
0.0011256337584563743,175.0
0.0011261799344348894,175.5
0.0011263680368884261,176.0
0.0011249678282083677,176.5
0.001126859139812618,177.0
0.0011260252155521205,177.5
0.001124258488621388,178.0
0.0011183974858263253,178.5
0.0011066697866479922,179.0
0.0010918877966701207,179.5
0.0010778018701706536,180.0
0.0010753150870632623,180.5
0.001064699540790008,181.0
0.0010588111830851328,181.5
0.0010528310399062681,182.0
0.0010465776621166214,182.5
0.0010395947432569324,183.0
0.001038983479011709,183.5
0.001025906526801281,184.0
0.0010249914980966692,184.5
0.0010216914212907752,185.0
0.0010175339802753057,185.5
0.0010131934922509693,186.0
0.001009683290012334,186.5
0.0010057944088810219,187.0
0.0010058373622493966,187.5
0.0010061734751582283,188.0
0.0010065437068193463,188.5
0.0010069441402061948,189.0
0.0010073713005223875,189.5
0.0010078221039319635,190.0
0.0010082938122494656,190.5
0.0010087839929132974,191.0
0.0010092904836376468,191.5
0.001009811361203786,192.0
0.0010103449139108572,192.5
0.0010108896172597763,193.0
0.0010114441124920103,193.5
0.001012007187648063,194.0
0.001012577760849016,194.5
0.0010131548655387948,195.0
0.0010137376374553977,195.5
0.001014325303126409,196.0
0.001014917169708194,196.5
0.0010155126160094857,197.0
0.0010161110845589183,197.5
0.001016712074592716,198.0
0.0010173151358534704,198.5
0.001017919863103939,199.0
0.0010185258912712228,199.5
0.0010191328911468272,200.0
0.0010197405655769627,200.5
0.0010203486460853115,201.0
0.0010209568898774022,201.5
0.0010215650771817591,202.0
0.001022173008888419,202.5
0.0010227805044500534,203.0
0.001023387400015108,203.5
0.0010239935467660157,204.0
0.0010245988094387413,204.5
0.0010252030650027342,205.0
0.0010258062014828725,205.5
0.0010264081169071247,206.0
0.0010270087183656123,206.5
0.0010331148317050374,207.0
0.0010484877447960916,207.5
0.0010450581241825485,208.0
0.0010520887622478899,208.5
0.0010549807978074534,209.0
0.0010625292860371493,209.5
0.0010672176752913529,210.0
0.0010659572409813657,210.5
0.001065844849659532,211.0
0.001063242900977894,211.5
0.001061573046421803,212.0
0.0010605656590508758,212.5
0.0010594208758397824,213.0
0.0010582739066364456,213.5
0.0010571319820455638,214.0
0.0010559932840002956,214.5
0.0010548563377173327,215.0
0.0010537198720220625,215.5
0.0010525827953186105,216.0
0.0010514441733387061,216.5
0.0010503032095374866,217.0
0.0010491592278195454,217.5
0.0010469535035115651,218.0
0.0010451914363747248,218.5
0.0010471630869288574,219.0
0.0010458732124890382,219.5
0.0010450610760880837,220.0
0.0010426701597365602,220.5
0.0010394675787284082,221.0
0.0010361750666457645,221.5
0.001032531391195831,222.0
0.001032815761699126,222.5
0.0010333851761474006,223.0
0.001033955476843985,223.5
0.0010345263008702482,224.0
0.0010350973274845334,224.5
0.0010356682731947364,225.0
0.0010362388874159724,225.5
0.0010368089486433212,226.0
0.001037378261078041,226.5
0.0010379466516530224,227.0
0.0010385139674097628,227.5
0.0010390800731848427,228.0
0.0010396448495689661,228.5
0.0010402081911060025,229.0
0.0010407700047034474,229.5
0.0010413302082290868,230.0
0.001041888729271708,230.5
0.0010424455040463584,231.0
0.001043000476426963,231.5
0.0010435535970912207,232.0
0.0010441048227644487,232.5
0.001044654115550696,233.0
0.0010452014423408017,233.5
0.0010457467742883237,234.0
0.0010462900863453643,234.5
0.0010468313568512333,235.0
0.0010473705671677717,235.5
0.0010479077013558565,236.0
0.0010484427458883052,236.5
0.0010489756893949113,237.0
0.0010495065224358931,237.5
0.0010500352373004678,238.0
0.001050561827827632,238.5
0.0010510862892466,239.0
0.0010516086180346485,239.5
0.0010521288117903628,240.0
0.0010526468691205275,240.5
0.001053162789539132,241.0
0.0010536765733770886,241.5
0.0010541882217014811,242.0
0.0010546977362432652,242.5
0.0010552051193324732,243.0
0.001055710373840092,243.5
0.0010562135031258798,244.0
0.0010567145109914653,244.5
0.0010572134016381468,245.0
0.0010750144364936303,245.5
0.0010688308452616838,246.0
0.0010718662094091828,246.5
0.0010776317234730158,247.0
0.0010813971080172063,247.5
0.00108400772963077,248.0
0.0010875187934124262,248.5
0.001090733964049901,249.0
0.0010949157508483604,249.5
0.0010975617640055005,250.0
0.0011004862883272435,250.5
0.0011045342409020092,251.0
0.0010983296060036625,251.5
0.0010979521636231304,252.0
0.0011066945611744139,252.5
0.001111641086679817,253.0
0.0011181657106274462,253.5
0.0011256444947487939,254.0
0.0011324095792771484,254.5
0.001137497441145693,255.0
0.0011399947215555224,255.5
0.001143334509539438,256.0
0.0011431823233178035,256.5
0.0011430622781711801,257.0
0.0011417068397368392,257.5
0.0011420212833101147,258.0
0.001139991885639643,258.5
0.0011392239806058808,259.0
0.0011385680346213923,259.5
0.0011379362204781912,260.0
0.0011373254784302928,260.5
0.0011367329638671715,261.0
0.001136156090955743,261.5
0.0011377748445883069,262.0
0.0011389571108793562,262.5
0.0011394361246392063,263.0
0.0011399643630146889,263.5
0.0011403133924346928,264.0
0.001140672848461193,264.5
0.0011410357987981202,265.0
0.001141401659319365,265.5
0.0011417698996861129,266.0
0.001142140043232261,266.5
0.0011425116614143713,267.0
0.0011428843688593526,267.5
0.00114325781893864,268.0
0.0011436316998117053,268.5
0.0011440057308879786,269.0
0.0011443796596618855,269.5
0.0011447532588806126,270.0
0.0011451263240086834,270.5
0.0011454986709573615,271.0
0.0011458701340503754,271.5
0.0011462405642006035,272.0
0.0011466098272751397,272.5
0.0011469778026285842,273.0
0.0011473443817866715,273.5
0.0011477094672642189,274.0
0.0011480729715031969,274.5
0.001148434815918215,275.0
0.0011487949300381093,275.5
0.0011491532507335582,276.0
0.0011495097215217139,276.5
0.0011498642919398375,277.0
0.0011502169169807625,277.5
0.0011505675565837946,278.0
0.0011509161751753405,278.5
0.0011512627412541658,279.0
0.0011516072270167186,279.5
0.0011512157755353405,280.0
0.0011530245818777197,280.5
0.0011471374641744663,281.0
0.0011405644390084398,281.5
0.0011277121044197885,282.0
0.001113715464891998,282.5
0.0010985715349100316,283.0
0.001087613669508283,283.5
0.0010839243513467304,284.0
0.0010780240319182616,284.5
0.0010720533109043742,285.0
0.0010667482230571936,285.5
0.0010613697530198584,286.0
0.0010611009239455261,286.5
0.0010629672988963072,287.0
0.0010582753682713895,287.5
0.0010550202255586137,288.0
0.0010502944936289227,288.5
0.0010466693061048726,289.0
0.0010427562195272104,289.5
0.0010389317861006452,290.0
0.0010389392568504552,290.5
0.0010391983637460167,291.0
0.0010394821526462706,291.5
0.00103978778609232,292.0
0.0010401127446439547,292.5
0.0010404547903489047,293.0
0.0010408119344311427,293.5
0.001041182408718116,294.0
0.0010415646403790304,294.5
0.0010419572295935415,295.0
0.0010423589298126242,295.5
0.0010427686303114232,296.0
0.0010431853407679354,296.5
0.0010436081776317133,297.0
0.0010440363520738888,297.5
0.0010444691593338368,298.0
0.0010449059692992175,298.5
0.001045346218175092,299.0
0.001045789401114658,299.5
0.0010462350656989885,300.0
0.001046682806166418,300.5
0.0010471322583038248,301.0
0.0010475830949223817,301.5
0.0010480350218494603,302.0
0.0010484877743764086,302.5
0.0010489411141090229,303.0
0.0010493948261737927,303.5
0.0010498487167385424,304.0
0.0010503026108109456,304.5
0.0010507563502827214,305.0
0.0010512097921910632,305.5
0.0010516628071722683,306.0
0.0010521152780853936,306.5
0.0010525670987864603,307.0
0.0010530181730359321,307.5
0.001053468413524273,308.0
0.0010539177410021482,308.5
0.0010543660835033962,309.0
0.001054813375650311,309.5
0.0010552595580319425,310.0
0.0010557045766472718,310.5
0.001056148382406,311.0
0.0010565909306805604,311.5
0.0010570321809037066,312.0
0.001057472096206658,312.5
0.0010579106430933724,313.0
0.0010757498466366436,313.5
0.0010699461469124852,314.0
0.0010728817859119847,314.5
0.001078634754676895,315.0
0.0010823843523084969,315.5
0.0010849718984155669,316.0
0.0010886521324760061,316.5
0.0010919971969996537,317.0
0.0010961283022148478,317.5
0.0010985635847281662,318.0
0.001101126790530195,318.5
0.0011040985179167095,319.0
0.0011070029847116724,319.5
0.0011068816389062886,320.0
0.0011108108893627601,320.5
0.0011137621682718209,321.0
0.0011169965561735984,321.5
0.0011199996687938554,322.0
0.001122654770964148,322.5
0.0011251871601524722,323.0
0.001127182853201394,323.5
0.0011294525653572879,324.0
0.001131696537202073,324.5
0.0011341279471105187,325.0
0.0011365295290001053,325.5
0.001138928750580878,326.0
0.001141136967960952,326.5
0.0011433727201606919,327.0
0.0011435296379998022,327.5
0.0011481860591371377,328.0
0.0011580055709305794,328.5
0.0011644436320672126,329.0
0.0011689547546120556,329.5
0.0011733460591782825,330.0
0.001177636248898334,330.5
0.0011821218760343743,331.0
0.0011865876478170268,331.5
0.0011908316070419994,332.0
0.0011949202514033271,332.5
0.00119885686907048,333.0
0.0012024487517577676,333.5
0.0012059504279275368,334.0
0.0012091128029392913,334.5
0.001211989295342451,335.0
0.001214579253471116,335.5
0.0012172634271019767,336.0
0.0012201469301179374,336.5
0.0012229920359443213,337.0
0.0012260304951624448,337.5
0.0012284492173423888,338.0
0.0012287099728040345,338.5
0.0012274673357189306,339.0
0.0012276344858706057,339.5
0.0012284055857514587,340.0
0.0012284255930403716,340.5
0.0012285217884391297,341.0
0.00122883609685806,341.5
0.0012301007587223404,342.0
0.0012315047219731267,342.5
0.0012330874304798472,343.0
0.0012348446986574194,343.5
0.0012365845174927025,344.0
0.0012383297607777442,344.5
0.0012402679636454236,345.0
0.0012421838162417153,345.5
0.0012441024517612764,346.0
0.001246023953350206,346.5
0.0012479481318415989,347.0
0.0012498748066984249,347.5
0.0012516158220324662,348.0
0.0012533868937635402,348.5
0.0012551616471260304,349.0
0.001256939599589461,349.5
0.0012579693744071414,350.0
0.0012553579941502204,350.5
0.001252402353909965,351.0
0.001243460875151072,351.5
0.0012328474465175846,352.0
0.0012226939099058958,352.5
0.0012130530011278434,353.0
0.0012039732604766714,353.5
0.0011952465760467804,354.0
0.001186781976631969,354.5
0.0011785677088669976,355.0
0.001170591290793924,355.5
0.001161988256945593,356.0
0.0011609341281446793,356.5
0.0011544302604941871,357.0
0.0011528756605743,357.5
0.0011520719858423827,358.0
0.001153568424494264,358.5
0.0011535646789663204,359.0
0.001155460573128919,359.5
0.001157067444172126,360.0
0.00115835765064063,360.5
0.0011593451665107527,361.0
0.0011598381780495192,361.5
0.001160194344390261,362.0
0.0011605625668822078,362.5
0.0011609338487080334,363.0
0.0011613076460563674,363.5
0.0011616834645826872,364.0
0.001162060861389997,364.5
0.0011624394395728598,365.0
0.0011626387747990176,365.5
0.001162844019960625,366.0
0.0011630486489279473,366.5
0.0011632524945299056,367.0
0.0011634553957977003,367.5
0.0011636572079297546,368.0
0.0011638578006362313,368.5
0.0011640570566811247,369.0
0.0011642548705773801,369.5
0.0011644511474185975,370.0
0.0011646458018325996,370.5
0.001164476829370437,371.0
0.0011626860710415487,371.5
0.0011636970819580337,372.0
0.0011616461474987206,372.5
0.001158700099928399,373.0
0.001151567577722938,373.5
0.0011384683686371782,374.0
0.0011223209554387392,374.5
0.0011068066847490085,375.0
0.0011036275834380195,375.5
0.001093296323287338,376.0
0.0010869558051697541,376.5
0.0010807441221219562,377.0
0.0010711437205964186,377.5
0.001064576964115146,378.0
0.0010574530771841361,378.5
0.0010414360975471116,379.0
0.0010439547194551098,379.5
0.0010334550799356488,380.0
0.0010285533208496513,380.5
0.0010245498806469469,381.0
0.0010194755117072243,381.5
0.0010125452905700094,382.0
0.0010116931655008556,382.5
0.0010117584180188459,383.0
0.0010118752881960666,383.5
0.0010120381311375273,384.0
0.001012241930571112,384.5
0.0010124822270401956,385.0
0.0010127550542565476,385.5
0.0010130568827241932,386.0
0.0010133845698314763,386.5
0.0010137353156893032,387.0
0.0010141066240680857,387.5
0.001014496267854262,388.0
0.0010149022585095417,388.5
0.0010153228190725489,389.0
0.0010157563602934464,389.5
0.0010162014595380476,390.0
0.0010166568421389876,390.5
0.0010171213649083303,391.0
0.0010175940015587635,391.5
0.0010180738298097925,392.0
0.0010185600199812662,392.5
0.0010190518248996625,393.0
0.001019548570962977,393.5
0.0010200496502281884,394.0
0.001020554513401246,394.5
0.0010210626636237433,395.0
0.0010215736509629,395.5
0.0010220870675225376,396.0
0.001022602543102502,396.5
0.0010231197413425432,397.0
0.001023638356294269,397.5
0.0010241581093714755,398.0
0.0010246787466350197,398.5
0.0010252000363736148,399.0
0.0010257217669464853,399.5
0.0010262437448578395,400.0
0.0010267657930366865,400.5
0.0010272877492986023,401.0
0.001027809464968866,401.5
0.001033885900014461,402.0
0.0010487710937522252,402.5
0.0010453947024349197,403.0
0.0010528683678871361,403.5
0.0010555828798850195,404.0
0.0010631348300409764,404.5
0.0010678168870527885,405.0
0.0010666797941011421,405.5
0.0010664997662235933,406.0
0.0010638095483601559,406.5
0.001062058021097612,407.0
0.0010609730773294026,407.5
0.0010595699227356303,408.0
0.0010581542459063105,408.5
0.0010569219921814366,409.0
0.00105570284133836,409.5
0.0010544848389460245,410.0
0.0010532669341784587,410.5
0.0010520481371935756,411.0
0.0010508276052570826,411.5
0.0010496046232023935,412.0
0.001048378587256369,412.5
0.001046081952969871,413.0
0.00104758756766659,413.5
0.0010477132246941513,414.0
0.0010455906247686547,414.5
0.0010439240020123114,415.0
0.0010408807616076627,415.5
0.0010371659992727445,416.0
0.0010331986585339374,416.5
0.0010288505647999394,417.0
0.0010289613138550124,417.5
0.0010294603777879362,418.0
0.0010299615756159855,418.5
0.001030464444489676,419.0
0.0010309685746262827,419.5
0.0010314736031167102,420.0
0.0010319792084682367,420.5
0.0010324851057950412,421.0
0.0010329910425789812,421.5
0.0010334967949323587,422.0
0.0010340021643026167,422.5
0.001034506974566083,423.0
0.0010350110694642555,423.5
0.0010355143103417063,424.0
0.0010360165741495687,424.5
0.0010365177516829319,425.0
0.001037017746024265,425.5
0.001037516471168341,426.0
0.0010380138508070483,426.5
0.0010385098172551392,427.0
0.0010390043105001606,427.5
0.0010394972773618803,428.0
0.0010399886707482466,428.5
0.001040478448996502,429.0
0.0010409665752894057,429.5
0.0010414530171377263,430.0
0.0010419377459212537,430.5
0.0010424207364814497,431.0
0.0010429019667597202,431.5
0.0010433814174760068,432.0
0.0010438590718429815,432.5
0.0010443349153117548,433.0
0.001044808935345433,433.5
0.001045281121217338,434.0
0.0010457514638310432,434.5
0.0010462199555597489,435.0
0.001046686590102783,435.5
0.0010471513623572938,436.0
0.0010476142683034165,436.5
0.0010480753049014043,437.0
0.001048534469999378,437.5
0.001048991762250521,438.0
0.0010494471810386717,438.5
0.0010499007264113934,439.0
0.001050352399019697,439.5
0.0010508022000637013,440.0
0.0010686648601115625,440.5
0.001063926451571342,441.0
0.001066083703545405,441.5
0.0010719168511518912,442.0
0.001075865730183553,442.5
0.0010783987865621118,443.0
0.0010818852272352607,443.5
0.0010852646851420684,444.0
0.0010895793289854416,444.5
0.001092148235336266,445.0
0.0010950438887206214,445.5
0.0010992596123824746,446.0
0.0010929125729077494,446.5
0.0010935480878689645,447.0
0.001103394422952595,447.5
0.0011079415761868863,448.0
0.0011143644835762204,448.5
0.0011216464175399076,449.0
0.0011285136678838687,449.5
0.0011337967332240193,450.0
0.001136167492832588,450.5
0.001139469831187406,451.0
0.0011396431222960696,451.5
0.0011398092739816536,452.0
0.001140039476811725,452.5
0.0011406735544436347,453.0
0.001139643262135472,453.5
0.0011388596231004628,454.0
0.0011381164597247225,454.5
0.0011374030378536611,455.0
0.001136715563893689,455.5
0.0011360506315115078,456.0
0.001135405211754494,456.5
0.0011358745033005209,457.0
0.0011376364398686016,457.5
0.0011389398337217438,458.0
0.001139724012868353,458.5
0.0011401840798827164,459.0
0.0011404832883834903,459.5
0.0011407942161400753,460.0
0.0011411099573611569,460.5
0.0011414298175501814,461.0
0.0011417531670847995,461.5
0.0011420794398419214,462.0
0.001142408126623941,462.5
0.0011427387692921412,463.0
0.0011430709555243195,463.5
0.001143404314128891,464.0
0.001143738510855132,464.5
0.0011440732446458414,465.0
0.0011444082442845596,465.5
0.0011447432653947202,466.0
0.0011450780877528006,466.5
0.0011454125128816527,467.0
0.0011457463618939185,467.5
0.0011460794735587193,468.0
0.0011464117025677392,468.5
0.0011467429179794146,469.0
0.001147073001822281,469.5
0.0011474018478405939,470.0
0.0011477293603671416,470.5
0.001148055453309847,471.0
0.0011483800492401966,471.5
0.0011487030785727946,472.0
0.0011490244788265574,472.5
0.0011493441939590216,473.0
0.001149662173766205,473.5
0.0011499783733412365,474.0
0.0011502927525857197,474.5
0.0011496841548914276,475.0
0.0011516472245075363,475.5
0.0011453038168177288,476.0
0.0011380308386075041,476.5
0.0011242692744605717,477.0
0.0011133203811115552,477.5
0.0011105938448787394,478.0
0.0010995317703677626,478.5
0.001092777596200929,479.0
0.0010856785404073227,479.5
0.0010788350942650168,480.0
0.0010730246137627352,480.5
0.0010668436087246194,481.0
0.0010663853657635466,481.5
0.0010682625361238824,482.0
0.0010628107167841752,482.5
0.001057968935725304,483.0
0.001054220706431591,483.5
0.0010500766582415195,484.0
0.0010456688562068756,484.5
0.001043309017686113,485.0
0.001043498386728904,485.5
0.0010437492675643995,486.0
0.00104402283085522,486.5
0.0010443164542582122,487.0
0.0010446278098029287,487.5
0.0010449548300591686,488.0
0.001045295678214719,488.5
0.0010456487216172735,489.0
0.0010460125083834166,489.5
0.0010463857467215868,490.0
0.0010467672866554384,490.5
0.00104715610386944,491.0
0.001047551285430142,491.5
0.0010479520171647614,492.0
0.0010483575725038154,492.5
0.0010487673026168462,493.0
0.001049180627690137,493.5
0.001049597029212817,494.0
0.001050016043153411,494.5
0.0010504372539226043,495.0
0.0010508602890302473,495.5
0.001051284814355383,496.0
0.0010517105299576307,496.5
0.001052137166366665,497.0
0.00105256448129401,497.5
0.0010529922567178813,498.0
0.0010534202962976399,498.5
0.0010538484230795378,499.0
0.0010542764774599217,499.5
0.0010547043153760738,500.0
0.0010551318066983474,500.5
0.0010555588338003771,501.0
0.0010559852902868431,501.5
0.0010564110798607146,502.0
0.0010568361153139828,502.5
0.001057260317627786,503.0
0.0010576836151694686,503.5
0.001058105942975575,504.0
0.0010585272421110696,504.5
0.001058947459096196,505.0
