U_Batterie [V],Zeit [s]
42.74782992453404,135.0
42.970446499678005,135.5
42.961839452592464,136.0
42.82645381118022,136.5
42.74297501880757,137.0
42.78484201503263,137.5
42.78278150223851,138.0
42.84354095961525,138.5
42.856432405232994,139.0
42.99054238492378,139.5
43.259064832638884,140.0
43.7239600873659,140.5
43.809780744424856,141.0
43.77288117018379,141.5
43.72807458413006,142.0
43.735955766724864,142.5
43.974982188089754,143.0
44.63252464546075,143.5
44.69863335497571,144.0
45.09557294932094,144.5
45.95469326375999,145.0
44.91347332249796,145.5
45.05998455249299,146.0
45.05278244227827,146.5
44.98279610706505,147.0
44.95868689238751,147.5
45.0417516418775,148.0
45.07205437886777,148.5
45.04444382927079,149.0
45.12311640810986,149.5
45.149299445616734,150.0
45.173713009827196,150.5
45.19688822241839,151.0
45.218888506855755,151.5
45.2397699412794,152.0
45.259585675976126,152.5
45.27838613079298,153.0
45.29621914480273,153.5
45.31313011720199,154.0
45.32916214025971,154.5
45.456093871389456,155.0
46.648984784023135,155.5
46.7791704393355,156.0
48.334849996287254,156.5
48.599488017759406,157.0
48.661251329110385,157.5
48.71823963575209,158.0
48.81372206270351,158.5
48.89766215497708,159.0
48.97264945867122,159.5
49.090513744989636,160.0
49.14973467402488,160.5
49.459186107812904,161.0
47.42259684100324,161.5
47.39766758296208,162.0
47.32092871095074,162.5
47.45517966414337,163.0
47.015092402251966,163.5
47.45551536578782,164.0
46.80666823695037,164.5
46.80600614320634,165.0
46.87137902725247,165.5
46.891925603630604,166.0
46.91721999940658,166.5
47.109697677142776,167.0
47.1005736633798,167.5
47.09196255153781,168.0
47.1378847064669,168.5
47.13360951752282,169.0
47.12967555928558,169.5
47.12601122809477,170.0
47.12260018454063,170.5
47.11942701853253,171.0
47.116477248098676,171.5
47.11373726355664,172.0
47.111194275099734,172.5
47.10883626353507,173.0
47.106651933984026,173.5
47.1046306723669,174.0
47.102762504503964,174.5
47.10103805767562,175.0
47.09944852449349,175.5
47.20737421322357,176.0
47.70404043139903,176.5
46.70604370609128,177.0
47.49674663783644,177.5
47.83844868696807,178.0
49.11732466815111,178.5
50.75779513045055,179.0
51.141685314145626,179.5
51.005846922014655,180.0
47.823203167322134,180.5
51.20964888451377,181.0
48.95716313198197,181.5
49.90793367232547,182.0
49.84329834021323,182.5
50.16403202523074,183.0
48.19667040912372,183.5
52.266370447468425,184.0
47.33009126910378,184.5
49.193544842451224,185.0
49.57729296890243,185.5
49.597687124188376,186.0
49.37097290635485,186.5
49.5427503351678,187.0
48.333903697129294,187.5
48.28151753687977,188.0
48.23181505066549,188.5
48.18464501453471,189.0
48.139865127466905,189.5
48.09734148825494,190.0
48.056948100020854,190.5
48.01856640153126,191.0
47.98208482437502,191.5
47.94739837499526,192.0
47.91440824052304,192.5
47.883021417337055,193.0
47.853150361267005,193.5
47.824712658364966,194.0
47.79763071518622,194.5
47.77183146754543,195.0
47.747246106744825,195.5
47.7238098223054,196.0
47.70146156027001,196.5
47.680143796186215,197.0
47.65980232191727,197.5
47.64038604547009,198.0
47.62184680306957,198.5
47.604139182748234,199.0
47.58722035875899,199.5
47.57104993615698,200.0
47.555589804932175,200.5
47.540804003110026,201.0
47.52665858827062,201.5
47.51312151696909,202.0
47.50016253157024,202.5
47.48775305403946,203.0
47.47586608625961,203.5
47.46447611646917,204.0
47.45355903144205,204.5
47.44309203405201,205.0
47.43305356588735,205.5
47.42342323460141,206.0
47.414181745704184,206.5
45.70615367290346,207.0
42.40651268744704,207.5
45.844618474258404,208.0
44.8012084839416,208.5
45.61267921357077,209.0
44.44671188040368,209.5
44.7870543100339,210.0
46.72097520703154,210.5
46.805439038601826,211.0
47.6125050853498,211.5
47.35407571119561,212.0
47.25270511646333,212.5
47.35419137707924,213.0
47.40017423895576,213.5
47.444576380822,214.0
47.48693130708447,214.5
47.52735421458998,215.0
47.56594796549524,215.5
47.60280982704947,216.0
47.63803171395542,216.5
47.671700484303386,217.0
47.70389821917557,217.5
48.06111019964528,218.0
47.94200793518446,218.5
46.84288692562939,219.0
47.79893705738706,219.5
47.70724047258155,220.0
48.21903030546498,220.5
48.47370770417891,221.0
48.526394468377894,221.5
48.68836896758851,222.0
47.51264316193741,222.5
47.49653436616152,223.0
47.48125059470413,223.5
47.4667455440716,224.0
47.45297565566627,224.5
47.43989994839319,225.0
47.42747986156661,225.5
47.41567910749187,226.0
47.40446353313358,226.5
47.39380099031475,227.0
47.38366121392367,227.5
47.374015707636126,228.0
47.36483763668968,228.5
47.35610172727451,229.0
47.34778417213144,229.5
47.339862541972536,230.0
47.332315702363324,230.5
47.3251237357274,231.0
47.31826786815542,231.5
47.311730400719696,232.0
47.30549464501433,232.5
47.29954486265812,233.0
47.29386620851376,233.5
47.288444677392036,234.0
47.28326705402442,234.5
47.27832086610086,235.0
47.27359434018193,235.5
47.26907636030702,236.0
47.264756429130806,236.5
47.26062463143119,237.0
47.256671599841304,237.5
47.25288848266778,238.0
47.24926691366582,238.5
47.2457989836498,239.0
47.24247721382585,239.5
47.23929453073968,240.0
47.23624424273994,240.5
47.23332001786326,241.0
47.230515863053434,241.5
47.22782610463217,242.0
47.22524536994451,242.5
47.222768570106304,243.0
47.220390883786145,243.5
47.218107741958086,244.0
47.215914813565476,244.5
47.21380799203997,245.0
41.81328602249111,245.5
46.13123269171493,246.0
45.99586439302288,246.5
45.087339745858614,247.0
45.37748526381866,247.5
45.79211135270511,248.0
45.5935745717012,248.5
45.606266736612575,249.0
45.27852082984499,249.5
45.62791035296018,250.0
45.607811781499834,250.5
45.231863542202206,251.0
48.29188539669206,251.5
46.55232244326644,252.0
44.00438204503928,252.5
44.33182447534079,253.0
43.9508771763,253.5
43.39884291305958,254.0
43.23361196636861,254.5
43.58424527130486,255.0
44.534302477501285,255.5
44.649801884154094,256.0
45.750203203591504,256.5
45.97203158805887,257.0
46.42830198646935,257.5
45.99170399802952,258.0
46.778548247827274,258.5
46.458951265570654,259.0
46.51918713543978,259.5
46.57416144328102,260.0
46.626634209388094,260.5
46.676715129397664,261.0
46.72452531870147,261.5
46.092114306751014,262.0
46.20424538288093,262.5
46.44232824014279,263.0
46.46470579043086,263.5
46.54299209426829,264.0
46.56676373973743,264.5
46.58951686496441,265.0
46.61124392917409,265.5
